2025-10-14 19:02:37.560 1009730 DEBUG oslo_concurrency.lockutils [-] Acquiring lock "singleton_lock" [00;33m{{(pid=1009730) lock /opt/stack/data/venv/lib/python3.10/site-packages/oslo_concurrency/lockutils.py:313}}[00m
2025-10-14 19:02:38.454 1009730 WARNING cinder.volume.manager [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Suppressing requests library SSL Warnings
2025-10-14 19:02:38.455 1009730 WARNING stevedore.named [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Could not load cinder.keymgr.conf_key_mgr.ConfKeyManager
2025-10-14 19:02:38.455 1009730 WARNING castellan.key_manager [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Deprecation Warning : cinder.keymgr.conf_key_mgr.ConfKeyManager is not a stevedore based driver, trying to load it as a class: stevedore.exception.NoMatches: No 'castellan.drivers' driver found, looking for 'cinder.keymgr.conf_key_mgr.ConfKeyManager'
2025-10-14 19:02:38.456 1009730 WARNING cinder.keymgr.conf_key_mgr [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] This key manager is insecure and is not recommended for production deployments: stevedore.exception.NoMatches: No 'castellan.drivers' driver found, looking for 'cinder.keymgr.conf_key_mgr.ConfKeyManager'
2025-10-14 19:02:38.588 1009730 INFO cinder.volume.drivers.hitachi.hbsd_utils [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] MSGID0004-I: Initialization of HBSDFCDriver 2.6.0 started.
2025-10-14 19:02:38.591 1009730 DEBUG cinder.zonemanager.utils [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Zoning mode: None. [00;33m{{(pid=1009730) create_lookup_service /opt/stack/cinder/cinder/zonemanager/utils.py:56}}[00m
2025-10-14 19:02:38.592 1009730 DEBUG cinder.zonemanager.utils [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] FC Lookup Service not enabled in cinder.conf. [00;33m{{(pid=1009730) create_lookup_service /opt/stack/cinder/cinder/zonemanager/utils.py:63}}[00m
2025-10-14 19:02:38.594 1009730 INFO cinder.volume.manager [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Image-volume cache disabled for host devstack-u2204-93-55@hitachi.
2025-10-14 19:02:38.606 1009730 DEBUG oslo_db.sqlalchemy.engines [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] MySQL server mode set to STRICT_TRANS_TABLES,STRICT_ALL_TABLES,NO_ZERO_IN_DATE,NO_ZERO_DATE,ERROR_FOR_DIVISION_BY_ZERO,TRADITIONAL,NO_ENGINE_SUBSTITUTION [00;33m{{(pid=1009730) _check_effective_sql_mode /opt/stack/data/venv/lib/python3.10/site-packages/oslo_db/sqlalchemy/engines.py:397}}[00m
2025-10-14 19:02:38.649 1009730 INFO oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Starting 1 workers
2025-10-14 19:02:38.657 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Started child 1009848 [00;33m{{(pid=1009730) _start_child /opt/stack/data/venv/lib/python3.10/site-packages/oslo_service/backend/eventlet/service.py:573}}[00m
2025-10-14 19:02:38.662 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Full set of CONF: [00;33m{{(pid=1009730) wait /opt/stack/data/venv/lib/python3.10/site-packages/oslo_service/backend/eventlet/service.py:647}}[00m
2025-10-14 19:02:38.663 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] ******************************************************************************** [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2804}}[00m
2025-10-14 19:02:38.663 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] Configuration options gathered from: [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2805}}[00m
2025-10-14 19:02:38.663 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] command line args: ['--config-file', '/etc/cinder/cinder.conf'] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2806}}[00m
2025-10-14 19:02:38.664 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] config files: ['/etc/cinder/cinder.conf'] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2807}}[00m
2025-10-14 19:02:38.665 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] ================================================================================ [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2809}}[00m
2025-10-14 19:02:38.666 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] allow_availability_zone_fallback = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.666 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] allow_compression_on_image_upload = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.667 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] allowed_direct_url_schemes     = [] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.667 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] api_rate_limit                 = True [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.668 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] auth_strategy                  = keystone [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.668 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backend_availability_zone      = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.668 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backend_host                   = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.669 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backend_name                   = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.669 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backend_stats_polling_interval = 60 [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.670 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backup_api_class               = cinder.backup.api.API [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.670 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backup_manager                 = cinder.backup.manager.BackupManager [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.671 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backup_name_template           = backup-%s [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.671 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backup_use_same_host           = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.671 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] backup_use_temp_snapshot       = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.671 1009848 INFO cinder.service [-] Starting cinder-volume node (version 27.1.0)
2025-10-14 19:02:38.672 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] chap_password                  = **** [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.674 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] chap_username                  =  [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.674 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] chiscsi_conf                   = /etc/chelsio-iscsi/chiscsi.conf [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.675 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] cinder_internal_tenant_project_id = fb38c37437864de7a92d9067eaf134ac [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.675 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] cinder_internal_tenant_user_id = b940a5d588da4459a828c7d9f5746367 [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.676 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] cluster                        = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.676 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] compression_format             = gzip [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.677 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] compute_api_class              = cinder.compute.nova.API [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.677 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] config_dir                     = [] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.677 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] config_file                    = ['/etc/cinder/cinder.conf'] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.678 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] config_source                  = [] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.678 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] consistencygroup_api_class     = cinder.consistencygroup.api.API [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.679 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] control_exchange               = openstack [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.679 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] debug                          = True [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.679 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] default_availability_zone      = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.680 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] default_group_type             = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.680 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] default_log_levels             = ['amqp=WARN', 'amqplib=WARN', 'boto=WARN', 'qpid=WARN', 'sqlalchemy=WARN', 'suds=INFO', 'oslo.messaging=INFO', 'oslo_messaging=INFO', 'iso8601=WARN', 'requests.packages.urllib3.connectionpool=WARN', 'urllib3.connectionpool=WARN', 'websocket=WARN', 'requests.packages.urllib3.util.retry=WARN', 'urllib3.util.retry=WARN', 'keystonemiddleware=WARN', 'routes.middleware=WARN', 'stevedore=WARN', 'taskflow=WARN', 'keystoneauth=WARN', 'oslo.cache=INFO', 'oslo_policy=INFO', 'dogpile.core.dogpile=INFO'] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.681 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] default_volume_type            = hitachi [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.681 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] driver_client_cert             = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.682 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] driver_client_cert_key         = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.682 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] driver_data_namespace          = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.683 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] driver_ssl_cert_path           = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.683 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] driver_ssl_cert_verify         = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.684 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] driver_use_ssl                 = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.684 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] enable_new_services            = True [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.684 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] enable_unsupported_driver      = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.685 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] enabled_backends               = ['hitachi'] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.685 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] enforce_multipath_for_image_xfer = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.686 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] filter_function                = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.686 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_api_insecure            = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.686 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_api_servers             = ['http://172.25.93.55/image'] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.687 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_api_ssl_compression     = False [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.687 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_ca_certificates_file    = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.687 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_catalog_info            = image:glance:publicURL [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.688 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_certfile                = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.688 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_core_properties         = ['checksum', 'container_format', 'disk_format', 'image_name', 'image_id', 'min_disk', 'min_ram', 'name', 'size'] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.688 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_keyfile                 = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.689 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_num_retries             = 3 [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.689 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] glance_request_timeout         = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.689 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] goodness_function              = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.690 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] graceful_shutdown_timeout      = 5 [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.690 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] group_api_class                = cinder.group.api.API [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.691 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] hitachi_mirror_auth_password   = **** [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.691 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] hitachi_mirror_auth_user       = None [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 19:02:38.691 1009730 DEBUG oslo_service.backend.eventlet.service [req-973eee30-19f2-4e2c-a0f1-7c8c48bad850 - - - - - -] hitachi_mirror_compute_target_ports = [] [00;33m{{(pid=1009730) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
