2025-10-14 17:04:04.447 809492 DEBUG oslo_concurrency.lockutils [-] Acquiring lock "singleton_lock" [00;33m{{(pid=809492) lock /opt/stack/data/venv/lib/python3.10/site-packages/oslo_concurrency/lockutils.py:313}}[00m
2025-10-14 17:04:05.543 809492 INFO oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] Starting 1 workers
2025-10-14 17:04:05.550 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] Started child 809600 [00;33m{{(pid=809492) _start_child /opt/stack/data/venv/lib/python3.10/site-packages/oslo_service/backend/eventlet/service.py:573}}[00m
2025-10-14 17:04:05.554 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] Full set of CONF: [00;33m{{(pid=809492) wait /opt/stack/data/venv/lib/python3.10/site-packages/oslo_service/backend/eventlet/service.py:647}}[00m
2025-10-14 17:04:05.555 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] ******************************************************************************** [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2804}}[00m
2025-10-14 17:04:05.555 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] Configuration options gathered from: [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2805}}[00m
2025-10-14 17:04:05.556 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] command line args: ['--config-file', '/etc/cinder/cinder.conf'] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2806}}[00m
2025-10-14 17:04:05.556 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] config files: ['/etc/cinder/cinder.conf'] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2807}}[00m
2025-10-14 17:04:05.557 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] ================================================================================ [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2809}}[00m
2025-10-14 17:04:05.558 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] allow_availability_zone_fallback = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.558 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] allow_compression_on_image_upload = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.558 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] allowed_direct_url_schemes     = [] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.559 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] api_rate_limit                 = True [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.559 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] auth_strategy                  = keystone [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.560 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backend_availability_zone      = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.560 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backend_host                   = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.561 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backend_name                   = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.561 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backend_stats_polling_interval = 60 [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.561 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backup_api_class               = cinder.backup.api.API [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.562 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backup_manager                 = cinder.backup.manager.BackupManager [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.562 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backup_name_template           = backup-%s [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.562 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backup_use_same_host           = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.563 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] backup_use_temp_snapshot       = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.563 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] chap_password                  = **** [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.564 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] chap_username                  =  [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.563 809600 INFO cinder.service [-] Starting cinder-volume node (version 27.1.0)
2025-10-14 17:04:05.564 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] chiscsi_conf                   = /etc/chelsio-iscsi/chiscsi.conf [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.566 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] cinder_internal_tenant_project_id = 29748517467f4f75a353752eae0d730e [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.567 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] cinder_internal_tenant_user_id = ef06fb54a29945a4b95a053e8ca79986 [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.567 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] cluster                        = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.568 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] compression_format             = gzip [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.568 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] compute_api_class              = cinder.compute.nova.API [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.569 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] config_dir                     = [] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.569 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] config_file                    = ['/etc/cinder/cinder.conf'] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.570 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] config_source                  = [] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.571 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] consistencygroup_api_class     = cinder.consistencygroup.api.API [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.571 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] control_exchange               = openstack [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.572 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] debug                          = True [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.572 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] default_availability_zone      = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.573 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] default_group_type             = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.574 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] default_log_levels             = ['amqp=WARN', 'amqplib=WARN', 'boto=WARN', 'qpid=WARN', 'sqlalchemy=WARN', 'suds=INFO', 'oslo.messaging=INFO', 'oslo_messaging=INFO', 'iso8601=WARN', 'requests.packages.urllib3.connectionpool=WARN', 'urllib3.connectionpool=WARN', 'websocket=WARN', 'requests.packages.urllib3.util.retry=WARN', 'urllib3.util.retry=WARN', 'keystonemiddleware=WARN', 'routes.middleware=WARN', 'stevedore=WARN', 'taskflow=WARN', 'keystoneauth=WARN', 'oslo.cache=INFO', 'oslo_policy=INFO', 'dogpile.core.dogpile=INFO'] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.574 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] default_volume_type            = hitachi [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.575 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] driver_client_cert             = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.575 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] driver_client_cert_key         = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.576 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] driver_data_namespace          = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.576 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] driver_ssl_cert_path           = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.577 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] driver_ssl_cert_verify         = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.578 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] driver_use_ssl                 = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.578 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] enable_new_services            = True [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.579 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] enable_unsupported_driver      = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.579 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] enabled_backends               = ['hitachi'] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.580 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] enforce_multipath_for_image_xfer = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.580 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] filter_function                = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.581 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_api_insecure            = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.581 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_api_servers             = ['http://172.25.93.55/image'] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.582 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_api_ssl_compression     = False [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.582 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_ca_certificates_file    = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.583 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_catalog_info            = image:glance:publicURL [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.583 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_certfile                = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.584 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_core_properties         = ['checksum', 'container_format', 'disk_format', 'image_name', 'image_id', 'min_disk', 'min_ram', 'name', 'size'] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.585 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_keyfile                 = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.585 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_num_retries             = 3 [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.586 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] glance_request_timeout         = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.586 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] goodness_function              = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.587 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] graceful_shutdown_timeout      = 5 [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.587 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] group_api_class                = cinder.group.api.API [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.588 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] hitachi_mirror_auth_password   = **** [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.588 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] hitachi_mirror_auth_user       = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.589 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] hitachi_mirror_compute_target_ports = [] [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.589 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] hitachi_mirror_ldev_range      = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.590 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] hitachi_mirror_pair_target_number = 0 [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
2025-10-14 17:04:05.590 809492 DEBUG oslo_service.backend.eventlet.service [req-2f60ac35-a3f7-48e4-97f6-82a37487669a - - - - - -] hitachi_mirror_pool            = None [00;33m{{(pid=809492) log_opt_values /opt/stack/data/venv/lib/python3.10/site-packages/oslo_config/cfg.py:2817}}[00m
